scenario,t,id,numero_veicoli,densita,velocita
osm.sumocfg,13,1219095754-AddedOnRampEdge,0,0.0,19.44
osm.sumocfg,13,1219095756#0,2,0.0328310187465117,15.41889977195859
osm.sumocfg,13,1275720499,0,0.0,19.44
osm.sumocfg,13,1275720499-AddedOffRampEdge,7,0.10391162398076002,11.268520068505081
osm.sumocfg,13,1275720500,0,0.0,19.44
osm.sumocfg,13,1280975206,0,0.0,22.22
osm.sumocfg,13,1280975207,2,0.1545500460664235,14.586658878577246
osm.sumocfg,13,1280975209#0,0,0.0,22.22
osm.sumocfg,13,1280975210,0,0.0,25.0
osm.sumocfg,13,1280975211#0,5,0.2956780752469086,6.241265812065177
osm.sumocfg,13,1280975212,0,0.0,22.22
osm.sumocfg,13,1280975213,0,0.0,19.44
osm.sumocfg,13,268118776,0,0.0,19.44
osm.sumocfg,13,268118781,0,0.0,19.44
osm.sumocfg,13,270520028,0,0.0,25.0
osm.sumocfg,13,270520032,1,0.0044318383265378476,26.471572780986314
osm.sumocfg,13,4314451,0,0.0,19.44
osm.sumocfg,13,624243984,0,0.0,19.44
osm.sumocfg,13,704287262,0,0.0,22.22
osm.sumocfg,13,704560552,0,0.0,22.22
osm.sumocfg,13,704560552-AddedOnRampEdge,1,0.037403856284901484,16.18659516360682
osm.sumocfg,13,839672235,4,0.006687665937711079,24.859953330878167
osm.sumocfg,13,839672236,2,0.014706783503891171,38.67843431119545
osm.sumocfg,13,932385130#1,0,0.0,39.44
osm.sumocfg,13,932385130#1-AddedOnRampEdge,0,0.0,39.44
osm.sumocfg,13,932385139,1,0.008829086542706293,25.461350016501257
osm.sumocfg,13,932385140,0,0.0,22.22
osm.sumocfg,13,932385142,9,0.11612303881090008,21.497531579911968
osm.sumocfg,13,932385142-AddedOffRampEdge,3,0.058065878378378386,24.76222844261158
osm.sumocfg,14,1021647991,3,0.06798444931628222,16.454719319977666
osm.sumocfg,14,1178714446,7,0.10408921933085502,17.552529354907147
osm.sumocfg,14,1178714447,0,0.0,39.44
osm.sumocfg,14,1219095754,0,0.0,19.44
